"month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","dest","air_time","distance","hour","minute","carrier_name","dest_name"
1,5,920,0,1643,-2,"DL","N392DA",659,"ATL",231,2172,9,20,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,5,923,-2,1748,13,"AS","N548AS",30,"BOS",291,2537,9,23,"Alaska Airlines Inc.","General Edward Lawrence Logan Intl"
1,5,929,9,1047,-3,"WN","N487WN",4343,"SMF",66,479,9,29,"Southwest Airlines Co.","Sacramento Intl"
1,5,949,-1,1246,-12,"AS","N315AS",131,"ANC",204,1542,9,49,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,5,949,-6,1746,6,"AS","N526AS",764,"DCA",274,2350,9,49,"Alaska Airlines Inc.","Ronald Reagan Washington Natl"
1,5,951,1,1736,1,"AS","N551AS",752,"ATL",245,2172,9,51,"Alaska Airlines Inc.","Hartsfield Jackson Atlanta Intl"
1,5,1004,-1,1229,6,"AS","N619AS",580,"SNA",115,859,10,4,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,5,1009,-6,1543,-21,"AS","N536AS",658,"DFW",185,1616,10,9,"Alaska Airlines Inc.","Dallas Fort Worth Intl"
1,5,1017,2,1256,0,"DL","N314NB",2189,"SLC",79,630,10,17,"Delta Air Lines Inc.","Salt Lake City Intl"
1,5,1029,-1,1455,10,"AS","N586AS",803,"LIH",358,2631,10,29,"Alaska Airlines Inc.","Lihue"
1,5,1033,3,1401,4,"AS","N319AS",640,"PHX",124,1009,10,33,"Alaska Airlines Inc.","Phoenix Sky Harbor Intl"
1,5,1043,2,1231,4,"OO","N765SK",5197,"SFO",90,550,10,43,"SkyWest Airlines Inc.","San Francisco Intl"
1,5,1047,32,1455,35,"HA","N385HA",25,"HNL",351,2603,10,47,"Hawaiian Airlines Inc.","Honolulu Intl"
1,5,1049,94,1417,72,"OO","N215AG",3466,"TUS",131,1119,10,49,"SkyWest Airlines Inc.","Tucson Intl"
1,5,1057,-3,1316,3,"AS","N788AS",564,"LAX",112,834,10,57,"Alaska Airlines Inc.","Los Angeles Intl"
1,5,1059,-1,1419,-11,"WN","N366SW",4057,"PHX",126,1009,10,59,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,5,1101,11,1610,5,"WN","N382SW",899,"MCI",175,1482,11,1,"Southwest Airlines Co.","Kansas City Intl"
1,5,1105,36,1330,32,"OO","N930SW",6518,"LAX",111,834,11,5,"SkyWest Airlines Inc.","Los Angeles Intl"
1,5,1115,-5,1538,3,"AS","N579AS",809,"OGG",344,2562,11,15,"Alaska Airlines Inc.","Kahului"
1,5,1117,10,1229,27,"OO","N584SW",5397,"SEA",37,129,11,17,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,5,1122,7,1435,0,"WN","N354SW",3042,"DEN",122,991,11,22,"Southwest Airlines Co.","Denver Intl"
1,5,1128,3,1450,-4,"US","N830AW",634,"PHX",124,1009,11,28,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,5,1135,5,1344,-7,"AS","N533AS",578,"SAN",119,933,11,35,"Alaska Airlines Inc.","San Diego Intl"
1,5,1138,131,1329,126,"OO","N709BR",5243,"SFO",86,550,11,38,"SkyWest Airlines Inc.","San Francisco Intl"
1,5,1148,48,1516,42,"OO","N472CA",5576,"DEN",127,991,11,48,"SkyWest Airlines Inc.","Denver Intl"
1,5,1151,21,1344,9,"WN","N210WN",359,"LAS",100,763,11,51,"Southwest Airlines Co.","Mc Carran Intl"
1,5,1157,7,1412,2,"OO","N613SK",4469,"LAX",113,834,11,57,"SkyWest Airlines Inc.","Los Angeles Intl"
1,5,1159,3,1241,3,"OO","N583SW",5325,"RDM",28,116,11,59,"SkyWest Airlines Inc.","Roberts Fld"
1,5,1202,27,1436,21,"WN","N938WN",1894,"SLC",80,630,12,2,"Southwest Airlines Co.","Salt Lake City Intl"
1,5,1203,21,1242,20,"OO","N290SW",5438,"EUG",26,106,12,3,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,5,1205,3,1744,-21,"UA","N452UA",277,"IAH",194,1825,12,5,"United Air Lines Inc.","George Bush Intercontinental"
1,5,1206,11,1326,6,"WN","N402WN",361,"SMF",69,479,12,6,"Southwest Airlines Co.","Sacramento Intl"
1,5,1210,0,1349,-6,"WN","N615SW",3252,"SJC",87,569,12,10,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,5,1211,86,1528,83,"F9","N263AV",788,"DEN",118,991,12,11,"Frontier Airlines Inc.","Denver Intl"
1,5,1221,16,1358,8,"VX","N522VA",817,"SFO",83,550,12,21,"Virgin America","San Francisco Intl"
1,5,1226,46,1952,71,"DL","N381DN",2137,"DTW",236,1953,12,26,"Delta Air Lines Inc.","Detroit Metro Wayne Co"
1,5,1245,-5,1433,-7,"AS","N622AS",388,"SFO",87,550,12,45,"Alaska Airlines Inc.","San Francisco Intl"
1,5,1252,27,1432,22,"WN","N611SW",426,"OAK",81,543,12,52,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,5,1257,-3,1820,1,"DL","N919DN",2164,"MSP",180,1426,12,57,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,5,1258,43,1505,44,"OO","N218AG",3454,"BUR",108,817,12,58,"SkyWest Airlines Inc.","Bob Hope"
1,5,1301,6,1457,0,"AS","N611AS",622,"LAS",101,763,13,1,"Alaska Airlines Inc.","Mc Carran Intl"
1,5,1311,-4,1522,-8,"OO","N219AG",3478,"LGB",118,846,13,11,"SkyWest Airlines Inc.","Long Beach"
1,5,1324,44,1643,33,"WN","N449WN",2609,"ABQ",127,1111,13,24,"Southwest Airlines Co.","Albuquerque International Sunport"
1,5,1328,55,1456,30,"UA","N810UA",353,"SFO",76,550,13,28,"United Air Lines Inc.","San Francisco Intl"
1,5,1337,17,1618,16,"DL","N384DA",2093,"SLC",80,630,13,37,"Delta Air Lines Inc.","Salt Lake City Intl"
1,5,1337,2,1512,-3,"WN","N785SW",578,"OAK",83,543,13,37,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,5,1341,16,2055,2,"DL","N809DN",773,"ATL",232,2172,13,41,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,5,1354,224,1955,229,"AS","N556AS",686,"ORD",211,1739,13,54,"Alaska Airlines Inc.","Chicago Ohare Intl"
1,5,1357,37,1600,35,"WN","N487WN",425,"LAS",101,763,13,57,"Southwest Airlines Co.","Mc Carran Intl"
1,5,1358,26,1535,10,"UA","N840UA",367,"SFO",84,550,13,58,"United Air Lines Inc.","San Francisco Intl"
1,5,1411,30,1454,20,"OO","N584SW",5423,"SEA",34,129,14,11,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,5,1432,142,1956,121,"AA","N201AA",1568,"DFW",177,1616,14,32,"American Airlines Inc.","Dallas Fort Worth Intl"
1,5,1447,-8,1708,-3,"AS","N553AS",570,"LAX",113,834,14,47,"Alaska Airlines Inc.","Los Angeles Intl"
1,5,1458,3,1817,-3,"WN","N933WN",1577,"DEN",117,991,14,58,"Southwest Airlines Co.","Denver Intl"
1,5,1506,-9,1819,-26,"US","N622AW",500,"PHX",118,1009,15,6,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,5,1509,17,1730,20,"OO","N607SK",4556,"LAX",116,834,15,9,"SkyWest Airlines Inc.","Los Angeles Intl"
1,5,1510,-5,2023,-8,"DL","N930DN",2430,"MSP",174,1426,15,10,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,5,1530,80,1716,81,"WN","N273WN",3255,"SJC",90,569,15,30,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,5,1546,-4,1800,-6,"AS","N769AS",588,"PSP",119,873,15,46,"Alaska Airlines Inc.","Palm Springs Intl"
1,5,1552,17,2105,-5,"AA","N4XNAA",157,"DFW",174,1616,15,52,"American Airlines Inc.","Dallas Fort Worth Intl"
1,5,1553,3,1806,1,"AS","N612AS",592,"SNA",122,859,15,53,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,5,1558,31,1737,24,"UA","N838UA",468,"SFO",83,550,15,58,"United Air Lines Inc.","San Francisco Intl"
1,5,1603,-6,1656,-6,"OO","N566SW",5404,"SEA",34,129,16,3,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,5,1605,160,2247,192,"AA","N3HWAA",115,"ORD",206,1739,16,5,"American Airlines Inc.","Chicago Ohare Intl"
1,5,1625,-5,1804,-5,"AS","N619AS",402,"SJC",85,569,16,25,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,5,1632,62,1708,56,"OO","N290SW",5331,"RDM",26,116,16,32,"SkyWest Airlines Inc.","Roberts Fld"
1,5,1646,117,2011,122,"F9","N216FR",792,"DEN",125,991,16,46,"Frontier Airlines Inc.","Denver Intl"
1,5,1649,9,1926,6,"DL","N374NW",1194,"SLC",83,630,16,49,"Delta Air Lines Inc.","Salt Lake City Intl"
1,5,1709,110,2034,109,"UA","N843UA",550,"DEN",126,991,17,9,"United Air Lines Inc.","Denver Intl"
1,5,1710,189,2253,178,"UA","N69806",1584,"ORD",204,1739,17,10,"United Air Lines Inc.","Chicago Ohare Intl"
1,5,1711,46,1914,39,"OO","N215AG",3494,"SBA",104,784,17,11,"SkyWest Airlines Inc.","Santa Barbara Muni"
1,5,1714,49,1924,49,"OO","N594SW",3462,"ONT",112,838,17,14,"SkyWest Airlines Inc.","Ontario Intl"
1,5,1735,-1,1818,-11,"OO","N584SW",5417,"SEA",32,129,17,35,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,5,1743,23,2006,28,"OO","N804SK",4684,"LAX",113,834,17,43,"SkyWest Airlines Inc.","Los Angeles Intl"
1,5,1747,97,2017,87,"WN","N748SW",20,"SLC",81,630,17,47,"Southwest Airlines Co.","Salt Lake City Intl"
1,5,1748,53,1910,50,"WN","N623SW",747,"SMF",70,479,17,48,"Southwest Airlines Co.","Sacramento Intl"
1,5,1749,4,2009,8,"AS","N319AS",562,"LAX",110,834,17,49,"Alaska Airlines Inc.","Los Angeles Intl"
1,5,1750,-10,2111,-19,"US","N659AW",577,"PHX",125,1009,17,50,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,5,1752,102,1952,97,"WN","N7734H",750,"LAS",106,763,17,52,"Southwest Airlines Co.","Mc Carran Intl"
1,5,1759,-1,1940,-5,"VX","N530VA",813,"SFO",87,550,17,59,"Virgin America","San Francisco Intl"
1,5,1803,15,1949,9,"OO","N986CA",5553,"SFO",84,550,18,3,"SkyWest Airlines Inc.","San Francisco Intl"
1,5,1806,21,2006,15,"OO","N218AG",3488,"BUR",107,817,18,6,"SkyWest Airlines Inc.","Bob Hope"
1,5,1809,24,2204,51,"OO","N748SK",5502,"DEN",125,991,18,9,"SkyWest Airlines Inc.","Denver Intl"
1,5,1824,-1,2102,-7,"DL","N339NB",952,"SLC",81,630,18,24,"Delta Air Lines Inc.","Salt Lake City Intl"
1,5,1833,-7,2231,-24,"AS","N533AS",863,"OGG",343,2562,18,33,"Alaska Airlines Inc.","Kahului"
1,5,1844,49,1957,42,"WN","N410WN",102,"RNO",59,444,18,44,"Southwest Airlines Co.","Reno Tahoe Intl"
1,5,1850,-5,2054,0,"AS","N611AS",620,"LAS",103,763,18,50,"Alaska Airlines Inc.","Mc Carran Intl"
1,5,1857,-3,2117,17,"AS","N607AS",379,"SFO",85,550,18,57,"Alaska Airlines Inc.","San Francisco Intl"
1,5,1858,33,2023,33,"WN","N901WN",718,"SMF",71,479,18,58,"Southwest Airlines Co.","Sacramento Intl"
1,5,1859,-1,2127,-3,"OO","N973SW",6250,"LAX",118,834,18,59,"SkyWest Airlines Inc.","Los Angeles Intl"
1,5,1919,49,2056,46,"WN","N755SA",3963,"OAK",82,543,19,19,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,5,1928,1,2023,3,"OO","N290SW",5305,"SEA",34,129,19,28,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,5,1932,162,2119,169,"WN","N648SW",658,"OAK",82,543,19,32,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,5,1933,33,2118,38,"WN","N905WN",4123,"SJC",90,569,19,33,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,5,1940,-2,2014,-8,"OO","N566SW",5403,"EUG",25,106,19,40,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,5,1949,-6,2133,-1,"AS","N799AS",404,"SJC",87,569,19,49,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,5,2000,-4,2141,-12,"OO","N712SK",5210,"SFO",83,550,20,0,"SkyWest Airlines Inc.","San Francisco Intl"
1,5,2001,11,2230,-28,"AS","N530AS",137,"ANC",195,1542,20,1,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,5,2033,33,2353,23,"WN","N437WN",183,"PHX",125,1009,20,33,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,5,2039,-6,2257,-9,"AS","N560AS",574,"SAN",125,933,20,39,"Alaska Airlines Inc.","San Diego Intl"
1,5,2041,81,9,89,"F9","N904FR",794,"DEN",121,991,20,41,"Frontier Airlines Inc.","Denver Intl"
1,5,2041,21,2344,-12,"US","N602AW",581,"PHX",116,1009,20,41,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,5,2140,70,2257,62,"WN","N451WN",1546,"SMF",67,479,21,40,"Southwest Airlines Co.","Sacramento Intl"
1,5,2218,-7,104,-21,"AS","N528AS",145,"ANC",202,1542,22,18,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,5,2219,235,27,228,"B6","N612JB",1621,"LGB",112,846,22,19,"JetBlue Airways","Long Beach"
1,5,2220,0,2256,-1,"OO","N584SW",5440,"RDM",28,116,22,20,"SkyWest Airlines Inc.","Roberts Fld"
1,5,2223,-2,2303,-2,"OO","N290SW",5353,"EUG",27,106,22,23,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,5,2224,129,29,124,"OO","N223AG",3464,"ONT",107,838,22,24,"SkyWest Airlines Inc.","Ontario Intl"
1,5,2229,-1,2333,-8,"OO","N566SW",5437,"LMT",53,241,22,29,"SkyWest Airlines Inc.","Klamath Falls Airport"
1,5,2235,0,633,4,"UA","N413UA",583,"EWR",275,2434,22,35,"United Air Lines Inc.","Newark Liberty Intl"
1,5,2241,84,654,99,"B6","N594JB",1206,"JFK",288,2454,22,41,"JetBlue Airways","John F Kennedy Intl"
1,5,2244,-1,548,-19,"DL","N3734B",321,"ATL",230,2172,22,44,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,5,2353,63,817,88,"DL","N378DA",2022,"JFK",296,2454,23,53,"Delta Air Lines Inc.","John F Kennedy Intl"
1,6,113,18,615,12,"DL","N323US",652,"MSP",168,1426,1,13,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,6,517,-8,900,5,"US","N550UW",649,"PHX",127,1009,5,17,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,6,535,0,714,-12,"UA","N38458",1209,"SFO",85,550,5,35,"United Air Lines Inc.","San Francisco Intl"
1,6,537,7,1121,-12,"UA","N432UA",235,"IAH",206,1825,5,37,"United Air Lines Inc.","George Bush Intercontinental"
1,6,553,-7,741,-2,"AS","N791AS",406,"SJC",91,569,5,53,"Alaska Airlines Inc.","Norman Y Mineta San Jose Intl"
1,6,554,-6,825,-22,"DL","N339NW",1831,"SLC",77,630,5,54,"Delta Air Lines Inc.","Salt Lake City Intl"
1,6,558,-2,1315,-14,"DL","N385DN",2482,"ATL",232,2172,5,58,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,6,559,-1,736,-9,"WN","N455WN",1461,"OAK",84,543,5,59,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,604,4,926,-4,"WN","N946WN",1927,"PHX",126,1009,6,4,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,6,619,-1,1207,2,"AA","N597AA",1650,"DFW",189,1616,6,19,"American Airlines Inc.","Dallas Fort Worth Intl"
1,6,625,5,939,-6,"WN","N965WN",432,"DEN",120,991,6,25,"Southwest Airlines Co.","Denver Intl"
1,6,629,-11,1009,1,"AS","N705AS",646,"PHX",130,1009,6,29,"Alaska Airlines Inc.","Phoenix Sky Harbor Intl"
1,6,630,10,1430,-1,"UA","N75436",1021,"EWR",281,2434,6,30,"United Air Lines Inc.","Newark Liberty Intl"
1,6,632,2,821,5,"UA","N37293",1621,"SFO",93,550,6,32,"United Air Lines Inc.","San Francisco Intl"
1,6,635,0,911,14,"OO","N603QX",4692,"LAX",120,834,6,35,"SkyWest Airlines Inc.","Los Angeles Intl"
1,6,636,-4,856,-4,"AS","N570AS",572,"SAN",124,933,6,36,"Alaska Airlines Inc.","San Diego Intl"
1,6,637,-3,857,9,"OO","N594SW",3456,"BUR",112,817,6,37,"SkyWest Airlines Inc.","Bob Hope"
1,6,638,10,1418,6,"UA","N594UA",250,"IAD",256,2327,6,38,"United Air Lines Inc.","Washington Dulles Intl"
1,6,645,0,859,-6,"AS","N317AS",560,"LAX",114,834,6,45,"Alaska Airlines Inc.","Los Angeles Intl"
1,6,648,3,851,1,"WN","N763SW",247,"LAS",108,763,6,48,"Southwest Airlines Co.","Mc Carran Intl"
1,6,651,-9,911,-10,"AS","N611AS",582,"SNA",121,859,6,51,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,6,652,-8,838,-7,"VX","N530VA",805,"SFO",88,550,6,52,"Virgin America","San Francisco Intl"
1,6,656,-4,823,-7,"WN","N953WN",2885,"SMF",74,479,6,56,"Southwest Airlines Co.","Sacramento Intl"
1,6,657,-8,1225,1,"DL","N947DN",2090,"MSP",173,1426,6,57,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,6,703,-2,927,5,"B6","N652JB",1121,"LGB",118,846,7,3,"JetBlue Airways","Long Beach"
1,6,703,-2,913,-6,"OO","N218AG",3460,"ONT",113,838,7,3,"SkyWest Airlines Inc.","Ontario Intl"
1,6,704,4,1100,-20,"AS","N519AS",833,"HNL",343,2603,7,4,"Alaska Airlines Inc.","Honolulu Intl"
1,6,712,-3,912,-6,"AS","N625AS",626,"LAS",106,763,7,12,"Alaska Airlines Inc.","Mc Carran Intl"
1,6,715,0,923,-4,"AS","N619AS",244,"SFO",85,550,7,15,"Alaska Airlines Inc.","San Francisco Intl"
1,6,723,3,1127,-15,"AS","N568AS",855,"KOA",351,2607,7,23,"Alaska Airlines Inc.","Kona Intl At Keahole"
1,6,729,89,1044,79,"F9","N202FR",796,"DEN",116,991,7,29,"Frontier Airlines Inc.","Denver Intl"
1,6,743,-2,831,-9,"OO","N584SW",5379,"SEA",36,129,7,43,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,751,1,929,-11,"WN","N7714B",373,"SJC",87,569,7,51,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,6,804,-1,945,-5,"WN","N920WN",48,"OAK",87,543,8,4,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,811,11,1029,4,"AS","N794AS",568,"LAX",118,834,8,11,"Alaska Airlines Inc.","Los Angeles Intl"
1,6,813,-2,1349,17,"DL","N905DA",572,"MSP",168,1426,8,13,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,6,828,3,1409,-21,"UA","N35407",1510,"IAH",205,1825,8,28,"United Air Lines Inc.","George Bush Intercontinental"
1,6,839,-6,1157,-16,"US","N672AW",685,"PHX",124,1009,8,39,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,6,840,-5,1157,-13,"WN","N449WN",103,"DEN",118,991,8,40,"Southwest Airlines Co.","Denver Intl"
1,6,847,2,1434,-6,"UA","N38417",1142,"ORD",208,1739,8,47,"United Air Lines Inc.","Chicago Ohare Intl"
1,6,850,0,1122,-8,"WN","N915WN",223,"SLC",82,630,8,50,"Southwest Airlines Co.","Salt Lake City Intl"
1,6,916,-5,1011,-5,"OO","N290SW",5428,"SEA",38,129,9,16,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,925,0,1743,8,"AS","N533AS",30,"BOS",301,2537,9,25,"Alaska Airlines Inc.","General Edward Lawrence Logan Intl"
1,6,927,12,1645,2,"DL","N3758Y",966,"ATL",234,2172,9,27,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,6,929,-1,1110,-13,"OO","N750SK",5196,"SFO",85,550,9,29,"SkyWest Airlines Inc.","San Francisco Intl"
1,6,947,-3,1228,-30,"AS","N799AS",131,"ANC",205,1542,9,47,"Alaska Airlines Inc.","Ted Stevens Anchorage Intl"
1,6,949,-1,1721,-14,"AS","N408AS",752,"ATL",243,2172,9,49,"Alaska Airlines Inc.","Hartsfield Jackson Atlanta Intl"
1,6,951,-4,1734,-6,"AS","N514AS",764,"DCA",266,2350,9,51,"Alaska Airlines Inc.","Ronald Reagan Washington Natl"
1,6,959,-6,1214,-9,"AS","N607AS",580,"SNA",119,859,9,59,"Alaska Airlines Inc.","John Wayne Arpt Orange Co"
1,6,1003,-7,1655,49,"AS","N612AS",686,"ORD",211,1739,10,3,"Alaska Airlines Inc.","Chicago Ohare Intl"
1,6,1009,-6,1540,-24,"AS","N565AS",658,"DFW",190,1616,10,9,"Alaska Airlines Inc.","Dallas Fort Worth Intl"
1,6,1016,1,1408,-12,"HA","N388HA",25,"HNL",334,2603,10,16,"Hawaiian Airlines Inc.","Honolulu Intl"
1,6,1024,-6,1432,-13,"AS","N536AS",803,"LIH",350,2631,10,24,"Alaska Airlines Inc.","Lihue"
1,6,1025,-4,1254,-4,"OO","N919SW",6518,"LAX",119,834,10,25,"SkyWest Airlines Inc.","Los Angeles Intl"
1,6,1027,-3,1350,-7,"AS","N556AS",640,"PHX",126,1009,10,27,"Alaska Airlines Inc.","Phoenix Sky Harbor Intl"
1,6,1051,0,1245,6,"OO","N980SW",5243,"SFO",92,550,10,51,"SkyWest Airlines Inc.","San Francisco Intl"
1,6,1054,-6,1315,2,"AS","N791AS",564,"LAX",117,834,10,54,"Alaska Airlines Inc.","Los Angeles Intl"
1,6,1101,11,1612,7,"WN","N953WN",899,"MCI",176,1482,11,1,"Southwest Airlines Co.","Kansas City Intl"
1,6,1103,-4,1205,3,"OO","N566SW",5397,"SEA",42,129,11,3,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,1110,330,1426,319,"UA","N36444",1569,"DEN",122,991,11,10,"United Air Lines Inc.","Denver Intl"
1,6,1112,12,1437,7,"WN","N697SW",1537,"PHX",131,1009,11,12,"Southwest Airlines Co.","Phoenix Sky Harbor Intl"
1,6,1113,-2,1432,-3,"WN","N392SW",326,"DEN",123,991,11,13,"Southwest Airlines Co.","Denver Intl"
1,6,1120,-10,1335,-16,"AS","N534AS",578,"SAN",125,933,11,20,"Alaska Airlines Inc.","San Diego Intl"
1,6,1124,65,1411,71,"DL","N314NB",2450,"SLC",83,630,11,24,"Delta Air Lines Inc.","Salt Lake City Intl"
1,6,1126,1,1453,-1,"US","N828AW",634,"PHX",131,1009,11,26,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,6,1130,0,1333,-2,"WN","N7744A",359,"LAS",108,763,11,30,"Southwest Airlines Co.","Mc Carran Intl"
1,6,1141,-1,1220,-2,"OO","N584SW",5438,"EUG",27,106,11,41,"SkyWest Airlines Inc.","Mahlon Sweet Fld"
1,6,1144,4,1912,29,"DL","N707TW",2363,"DTW",222,1953,11,44,"Delta Air Lines Inc.","Detroit Metro Wayne Co"
1,6,1151,0,1417,7,"OO","N607SK",4698,"LAX",113,834,11,51,"SkyWest Airlines Inc.","Los Angeles Intl"
1,6,1152,6,1403,2,"B6","N793JB",1521,"LGB",118,846,11,52,"JetBlue Airways","Long Beach"
1,6,1153,33,1518,24,"OO","N938SW",5576,"DEN",125,991,11,53,"SkyWest Airlines Inc.","Denver Intl"
1,6,1202,-3,1345,-5,"VX","N527VA",817,"SFO",90,550,12,2,"Virgin America","San Francisco Intl"
1,6,1205,9,1246,8,"OO","N290SW",5325,"RDM",28,116,12,5,"SkyWest Airlines Inc.","Roberts Fld"
1,6,1211,16,1331,11,"WN","N233LV",361,"SMF",72,479,12,11,"Southwest Airlines Co.","Sacramento Intl"
1,6,1214,4,1350,-5,"WN","N451WN",3252,"SJC",87,569,12,14,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,6,1217,12,1545,10,"WN","N726SW",3518,"ABQ",134,1111,12,17,"Southwest Airlines Co.","Albuquerque International Sunport"
1,6,1227,-6,1410,-16,"UA","N414UA",353,"SFO",83,550,12,27,"United Air Lines Inc.","San Francisco Intl"
1,6,1244,42,1839,34,"UA","N413UA",277,"IAH",210,1825,12,44,"United Air Lines Inc.","George Bush Intercontinental"
1,6,1259,-1,1812,-6,"DL","N914DN",2164,"MSP",166,1426,12,59,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,6,1307,12,1517,20,"AS","N517AS",622,"LAS",111,763,13,7,"Alaska Airlines Inc.","Mc Carran Intl"
1,6,1313,48,1453,43,"WN","N719SW",426,"OAK",84,543,13,13,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,1315,0,1538,8,"OO","N594SW",3478,"LGB",120,846,13,15,"SkyWest Airlines Inc.","Long Beach"
1,6,1319,2,1548,-12,"DL","N644DL",2093,"SLC",82,630,13,19,"Delta Air Lines Inc.","Salt Lake City Intl"
1,6,1327,-5,1509,-16,"UA","N493UA",995,"SFO",87,550,13,27,"United Air Lines Inc.","San Francisco Intl"
1,6,1333,-2,1511,-4,"WN","N246LV",578,"OAK",83,543,13,33,"Southwest Airlines Co.","Metropolitan Oakland Intl"
1,6,1334,169,1651,166,"F9","N263AV",360,"DEN",120,991,13,34,"Frontier Airlines Inc.","Denver Intl"
1,6,1334,14,1545,20,"WN","N401WN",425,"LAS",109,763,13,34,"Southwest Airlines Co.","Mc Carran Intl"
1,6,1337,17,2123,35,"DL","N669DN",970,"ATL",237,2172,13,37,"Delta Air Lines Inc.","Hartsfield Jackson Atlanta Intl"
1,6,1342,1,1428,-6,"OO","N566SW",5423,"SEA",37,129,13,42,"SkyWest Airlines Inc.","Seattle Tacoma Intl"
1,6,1417,302,1751,286,"OO","N223AG",3466,"TUS",135,1119,14,17,"SkyWest Airlines Inc.","Tucson Intl"
1,6,1425,135,1959,124,"AA","N4YDAA",1568,"DFW",195,1616,14,25,"American Airlines Inc.","Dallas Fort Worth Intl"
1,6,1431,136,1640,139,"OO","N218AG",3454,"BUR",111,817,14,31,"SkyWest Airlines Inc.","Bob Hope"
1,6,1450,-5,1810,-10,"WN","N758SW",735,"DEN",121,991,14,50,"Southwest Airlines Co.","Denver Intl"
1,6,1516,27,1831,22,"F9","N206FR",792,"DEN",117,991,15,16,"Frontier Airlines Inc.","Denver Intl"
1,6,1518,3,1844,-1,"US","N602AW",500,"PHX",130,1009,15,18,"US Airways Inc.","Phoenix Sky Harbor Intl"
1,6,1521,2,1840,-6,"UA","N37253",1062,"DEN",121,991,15,21,"United Air Lines Inc.","Denver Intl"
1,6,1524,-6,2026,-15,"DL","N646DL",2430,"MSP",167,1426,15,24,"Delta Air Lines Inc.","Minneapolis St Paul Intl"
1,6,1527,-3,1602,-10,"OO","N584SW",5331,"RDM",26,116,15,27,"SkyWest Airlines Inc.","Roberts Fld"
1,6,1529,249,1934,239,"AS","N512AS",809,"OGG",348,2562,15,29,"Alaska Airlines Inc.","Kahului"
1,6,1529,79,1708,73,"WN","N734SA",3255,"SJC",88,569,15,29,"Southwest Airlines Co.","Norman Y Mineta San Jose Intl"
1,6,1534,-1,2114,4,"AA","N439AA",157,"DFW",192,1616,15,34,"American Airlines Inc.","Dallas Fort Worth Intl"
